phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,136,136,binomial,1,0,32,2,0.000148966,0.000004655,0.000001413,0.000008406,1
warmup,137,137,binomial,1,0,32,2,0.000152201,0.000004756,0.000001413,0.000008536,1
warmup,138,138,binomial,1,0,32,2,0.000150294,0.000004697,0.000001623,0.000008476,1
warmup,139,139,binomial,1,0,32,2,0.000149654,0.000004677,0.000001333,0.000008496,1
warmup,140,140,binomial,1,0,32,2,0.000149288,0.000004665,0.000001393,0.000008496,1
warmup,141,141,binomial,1,0,32,2,0.000150260,0.000004696,0.000001282,0.000008476,1
warmup,142,142,binomial,1,0,32,2,0.000149171,0.000004662,0.000001223,0.000008526,1
warmup,143,143,binomial,1,0,32,2,0.000154752,0.000004836,0.000001283,0.000008576,1
warmup,144,144,binomial,1,0,32,2,0.000161404,0.000005044,0.000001523,0.000008546,1
warmup,145,145,binomial,1,0,32,2,0.000151321,0.000004729,0.000001442,0.000008626,1
warmup,146,146,binomial,1,0,32,2,0.000152256,0.000004758,0.000001743,0.000008446,1
warmup,147,147,binomial,1,0,32,2,0.000149627,0.000004676,0.000001533,0.000008466,1
warmup,148,148,binomial,1,0,32,2,0.000148593,0.000004644,0.000001533,0.000008426,1
warmup,149,149,binomial,1,0,32,2,0.000146914,0.000004591,0.000001553,0.000008436,1
warmup,150,150,binomial,1,0,32,2,0.000148475,0.000004640,0.000001513,0.000008436,1
warmup,151,151,binomial,1,0,32,2,0.000146672,0.000004584,0.000001243,0.000007574,1
warmup,152,152,binomial,1,0,32,2,0.000147961,0.000004624,0.000001223,0.000008436,1
warmup,153,153,binomial,1,0,32,2,0.000151261,0.000004727,0.000001573,0.000008476,1
warmup,154,154,binomial,1,0,32,2,0.000149058,0.000004658,0.000001573,0.000008426,1
warmup,155,155,binomial,1,0,32,2,0.000151861,0.000004746,0.000001583,0.000008435,1
warmup,156,156,binomial,1,0,32,2,0.000148482,0.000004640,0.000001293,0.000008516,1
warmup,157,157,binomial,1,0,32,2,0.000151080,0.000004721,0.000001383,0.000008456,1
warmup,158,158,binomial,1,0,32,2,0.000149413,0.000004669,0.000001462,0.000008496,1
warmup,159,159,binomial,1,0,32,2,0.000150456,0.000004702,0.000001433,0.000008466,1
warmup,160,160,binomial,1,0,32,2,0.000151691,0.000004740,0.000001613,0.000008446,1
warmup,161,161,binomial,1,0,32,2,0.000146932,0.000004592,0.000001443,0.000008426,1
warmup,162,162,binomial,1,0,32,2,0.000147473,0.000004609,0.000001203,0.000008456,1
warmup,163,163,binomial,1,0,32,2,0.000148004,0.000004625,0.000001512,0.000007655,1
warmup,164,164,binomial,1,0,32,2,0.000147711,0.000004616,0.000001363,0.000008426,1
warmup,165,165,binomial,1,0,32,2,0.000148741,0.000004648,0.000001483,0.000008446,1
warmup,166,166,binomial,1,0,32,2,0.000149082,0.000004659,0.000001212,0.000008405,1
warmup,167,167,binomial,1,0,32,2,0.000148920,0.000004654,0.000001533,0.000008456,1
warmup,168,168,binomial,1,0,32,2,0.000147369,0.000004605,0.000001393,0.000008446,1
warmup,169,169,binomial,1,0,32,2,0.000149525,0.000004673,0.000001472,0.000007605,1
warmup,170,170,binomial,1,0,32,2,0.000147314,0.000004604,0.000001152,0.000008435,1
warmup,171,171,binomial,1,0,32,2,0.000149027,0.000004657,0.000001393,0.000008476,1
warmup,172,172,binomial,1,0,32,2,0.000149093,0.000004659,0.000001603,0.000008436,1
warmup,173,173,binomial,1,0,32,2,0.000148341,0.000004636,0.000001402,0.000008436,1
warmup,174,174,binomial,1,0,32,2,0.000149151,0.000004661,0.000001272,0.000008405,1
warmup,175,175,binomial,1,0,32,2,0.000149678,0.000004677,0.000001523,0.000008456,1
warmup,176,176,binomial,1,0,32,2,0.000149054,0.000004658,0.000001322,0.000008455,1
warmup,177,177,binomial,1,0,32,2,0.000150392,0.000004700,0.000001443,0.000008466,1
warmup,178,178,binomial,1,0,32,2,0.000150109,0.000004691,0.000001303,0.000008466,1
warmup,179,179,binomial,1,0,32,2,0.000148976,0.000004655,0.000001523,0.000008496,1
warmup,180,180,binomial,1,0,32,2,0.000147630,0.000004613,0.000001293,0.000008436,1
warmup,181,181,binomial,1,0,32,2,0.000151340,0.000004729,0.000001643,0.000008445,1
warmup,182,182,binomial,1,0,32,2,0.000149305,0.000004666,0.000001483,0.000008416,1
warmup,183,183,binomial,1,0,32,2,0.000148617,0.000004644,0.000001543,0.000008456,1
warmup,184,184,binomial,1,0,32,2,0.000157931,0.000004935,0.000001743,0.000008706,1
warmup,185,185,binomial,1,0,32,2,0.000149752,0.000004680,0.000001402,0.000007774,1
warmup,186,186,binomial,1,0,32,2,0.000148893,0.000004653,0.000001323,0.000008436,1
warmup,187,187,binomial,1,0,32,2,0.000149236,0.000004664,0.000001382,0.000008456,1
warmup,188,188,binomial,1,0,32,2,0.000147553,0.000004611,0.000001253,0.000007584,1
warmup,189,189,binomial,1,0,32,2,0.000149091,0.000004659,0.000001513,0.000008466,1
warmup,190,190,binomial,1,0,32,2,0.000148578,0.000004643,0.000001433,0.000008476,1
warmup,191,191,binomial,1,0,32,2,0.000152764,0.000004774,0.000001493,0.000008576,1
warmup,192,192,binomial,1,0,32,2,0.000149688,0.000004678,0.000001483,0.000008456,1
warmup,193,193,binomial,1,0,32,2,0.000148488,0.000004640,0.000001492,0.000008425,1
warmup,194,194,binomial,1,0,32,2,0.000150627,0.000004707,0.000001272,0.000008436,1
warmup,195,195,binomial,1,0,32,2,0.000152699,0.000004772,0.000001723,0.000008425,1
warmup,196,196,binomial,1,0,32,2,0.000148324,0.000004635,0.000001142,0.000008486,1
warmup,197,197,binomial,1,0,32,2,0.000152561,0.000004768,0.000001473,0.000008406,1
warmup,198,198,binomial,1,0,32,2,0.000148613,0.000004644,0.000001292,0.000008436,1
warmup,199,199,binomial,1,0,32,2,0.000146805,0.000004588,0.000001282,0.000008446,1
warmup,200,200,binomial,1,0,32,2,0.000152952,0.000004780,0.000001613,0.000008406,1
warmup,201,201,binomial,1,0,32,2,0.000152639,0.000004770,0.000001543,0.000008446,1
warmup,202,202,binomial,1,0,32,2,0.000148211,0.000004632,0.000001473,0.000007624,1
warmup,203,203,binomial,1,0,32,2,0.000148110,0.000004628,0.000001402,0.000008435,1
warmup,204,204,binomial,1,0,32,2,0.000147820,0.000004619,0.000001322,0.000008456,1
warmup,205,205,binomial,1,0,32,2,0.000147176,0.000004599,0.000001312,0.000008425,1
warmup,206,206,binomial,1,0,32,2,0.000149043,0.000004658,0.000001402,0.000008445,1
warmup,207,207,binomial,1,0,32,2,0.000152615,0.000004769,0.000001533,0.000008466,1
warmup,208,208,binomial,1,0,32,2,0.000149896,0.000004684,0.000001432,0.000008446,1
warmup,209,209,binomial,1,0,32,2,0.000148299,0.000004634,0.000001333,0.000008456,1
warmup,210,210,binomial,1,0,32,2,0.000149373,0.000004668,0.000001212,0.000008416,1
warmup,211,211,binomial,1,0,32,2,0.000148384,0.000004637,0.000001563,0.000008416,1
warmup,212,212,binomial,1,0,32,2,0.000148718,0.000004647,0.000001242,0.000008486,1
warmup,213,213,binomial,1,0,32,2,0.000148111,0.000004628,0.000001203,0.000008466,1
warmup,214,214,binomial,1,0,32,2,0.000150441,0.000004701,0.000001342,0.000008445,1
warmup,215,215,binomial,1,0,32,2,0.000149172,0.000004662,0.000001282,0.000008436,1
warmup,216,216,binomial,1,0,32,2,0.000147442,0.000004608,0.000001322,0.000008416,1
warmup,217,217,binomial,1,0,32,2,0.000150264,0.000004696,0.000001633,0.000008416,1
warmup,218,218,binomial,1,0,32,2,0.000148439,0.000004639,0.000001383,0.000008416,1
warmup,219,219,binomial,1,0,32,2,0.000147733,0.000004617,0.000001452,0.000008516,1
warmup,220,220,binomial,1,0,32,2,0.000148886,0.000004653,0.000001463,0.000008456,1
warmup,221,221,binomial,1,0,32,2,0.000148106,0.000004628,0.000001273,0.000008446,1
warmup,222,222,binomial,1,0,32,2,0.000148902,0.000004653,0.000001312,0.000008556,1
warmup,223,223,binomial,1,0,32,2,0.000149290,0.000004665,0.000001613,0.000008476,1
warmup,224,224,binomial,1,0,32,2,0.000149030,0.000004657,0.000001473,0.000008466,1
warmup,225,225,binomial,1,0,32,2,0.000149704,0.000004678,0.000001232,0.000008436,1
warmup,226,226,binomial,1,0,32,2,0.000147938,0.000004623,0.000001182,0.000008465,1
warmup,227,227,binomial,1,0,32,2,0.000148375,0.000004637,0.000001352,0.000008406,1
warmup,228,228,binomial,1,0,32,2,0.000148520,0.000004641,0.000001343,0.000008486,1
warmup,229,229,binomial,1,0,32,2,0.000148845,0.000004651,0.000001473,0.000008405,1
warmup,230,230,binomial,1,0,32,2,0.000148235,0.000004632,0.000001222,0.000008465,1
warmup,231,231,binomial,1,0,32,2,0.000147807,0.000004619,0.000001313,0.000008446,1
warmup,232,232,binomial,1,0,32,2,0.000149655,0.000004677,0.000001563,0.000008426,1
warmup,233,233,binomial,1,0,32,2,0.000147926,0.000004623,0.000001453,0.000008456,1
warmup,234,234,binomial,1,0,32,2,0.000149915,0.000004685,0.000001493,0.000008476,1
warmup,235,235,binomial,1,0,32,2,0.000146673,0.000004584,0.000001333,0.000008406,1
warmup,236,236,binomial,1,0,32,2,0.000149483,0.000004671,0.000001382,0.000008516,1
warmup,237,237,binomial,1,0,32,2,0.000149027,0.000004657,0.000001633,0.000008446,1
warmup,238,238,binomial,1,0,32,2,0.000147931,0.000004623,0.000001193,0.000008496,1
warmup,239,239,binomial,1,0,32,2,0.000147707,0.000004616,0.000001252,0.000008375,1
warmup,240,240,binomial,1,0,32,2,0.000156650,0.000004895,0.000001553,0.000008466,1
warmup,241,241,binomial,1,0,32,2,0.000149313,0.000004666,0.000001593,0.000008486,1
warmup,242,242,binomial,1,0,32,2,0.000150820,0.000004713,0.000001633,0.000008415,1
warmup,243,243,binomial,1,0,32,2,0.000149846,0.000004683,0.000001643,0.000008486,1
warmup,244,244,binomial,1,0,32,2,0.000149091,0.000004659,0.000001503,0.000007634,1
warmup,245,245,binomial,1,0,32,2,0.000149867,0.000004683,0.000001613,0.000008455,1
warmup,246,246,binomial,1,0,32,2,0.000147666,0.000004615,0.000001192,0.000008456,1
warmup,247,247,binomial,1,0,32,2,0.000149222,0.000004663,0.000001492,0.000008415,1
warmup,248,248,binomial,1,0,32,2,0.000146457,0.000004577,0.000001323,0.000008426,1
warmup,249,249,binomial,1,0,32,2,0.000149224,0.000004663,0.000001363,0.000008426,1
actual,0,250,binomial,1,0,32,2,0.000151325,0.000004729,0.000001543,0.000008415,1
actual,1,251,binomial,1,0,32,2,0.000149398,0.000004669,0.000001613,0.000008436,1
actual,2,252,binomial,1,0,32,2,0.000148734,0.000004648,0.000001393,0.000008636,1
actual,3,253,binomial,1,0,32,2,0.000147534,0.000004610,0.000001353,0.000008416,1
actual,4,254,binomial,1,0,32,2,0.000149089,0.000004659,0.000001473,0.000008466,1
actual,5,255,binomial,1,0,32,2,0.000148574,0.000004643,0.000001202,0.000008436,1
actual,6,256,binomial,1,0,32,2,0.000149497,0.000004672,0.000001683,0.000008476,1
actual,7,257,binomial,1,0,32,2,0.000146275,0.000004571,0.000001262,0.000008405,1
actual,8,258,binomial,1,0,32,2,0.000148178,0.000004631,0.000001313,0.000008436,1
actual,9,259,binomial,1,0,32,2,0.000148844,0.000004651,0.000001423,0.000008456,1
actual,10,260,binomial,1,0,32,2,0.000150657,0.000004708,0.000001512,0.000008436,1
actual,11,261,binomial,1,0,32,2,0.000148749,0.000004648,0.000001322,0.000008435,1
actual,12,262,binomial,1,0,32,2,0.000151500,0.000004734,0.000001553,0.000008365,1
actual,13,263,binomial,1,0,32,2,0.000150237,0.000004695,0.000001422,0.000008396,1
actual,14,264,binomial,1,0,32,2,0.000149827,0.000004682,0.000001533,0.000008395,1
actual,15,265,binomial,1,0,32,2,0.000150412,0.000004700,0.000001432,0.000008406,1
actual,16,266,binomial,1,0,32,2,0.000148901,0.000004653,0.000001463,0.000008426,1
actual,17,267,binomial,1,0,32,2,0.000147217,0.000004601,0.000001433,0.000008406,1
actual,18,268,binomial,1,0,32,2,0.000149035,0.000004657,0.000001623,0.000008446,1
actual,19,269,binomial,1,0,32,2,0.000149587,0.000004675,0.000001392,0.000008456,1
actual,20,270,binomial,1,0,32,2,0.000147650,0.000004614,0.000001342,0.000008426,1
actual,21,271,binomial,1,0,32,2,0.000147104,0.000004597,0.000001393,0.000008386,1
actual,22,272,binomial,1,0,32,2,0.000148019,0.000004626,0.000001302,0.000008476,1
actual,23,273,binomial,1,0,32,2,0.000150713,0.000004710,0.000001463,0.000008406,1
actual,24,274,binomial,1,0,32,2,0.000147981,0.000004624,0.000001162,0.000008405,1
actual,25,275,binomial,1,0,32,2,0.000148086,0.000004628,0.000001322,0.000008455,1
actual,26,276,binomial,1,0,32,2,0.000148114,0.000004629,0.000001262,0.000008445,1
actual,27,277,binomial,1,0,32,2,0.000148303,0.000004634,0.000001372,0.000008415,1
actual,28,278,binomial,1,0,32,2,0.000149394,0.000004669,0.000001402,0.000008435,1
actual,29,279,binomial,1,0,32,2,0.000149755,0.000004680,0.000001323,0.000008426,1
actual,30,280,binomial,1,0,32,2,0.000151232,0.000004726,0.000001203,0.000008476,1
actual,31,281,binomial,1,0,32,2,0.000149446,0.000004670,0.000001493,0.000008426,1
actual,32,282,binomial,1,0,32,2,0.000148375,0.000004637,0.000001212,0.000008426,1
actual,33,283,binomial,1,0,32,2,0.000148606,0.000004644,0.000001503,0.000008436,1
actual,34,284,binomial,1,0,32,2,0.000146765,0.000004586,0.000001583,0.000008446,1
actual,35,285,binomial,1,0,32,2,0.000149345,0.000004667,0.000001553,0.000008456,1
actual,36,286,binomial,1,0,32,2,0.000149586,0.000004675,0.000001263,0.000008466,1
actual,37,287,binomial,1,0,32,2,0.000149822,0.000004682,0.000001353,0.000008466,1
actual,38,288,binomial,1,0,32,2,0.000148284,0.000004634,0.000001643,0.000008446,1
actual,39,289,binomial,1,0,32,2,0.000149516,0.000004672,0.000001253,0.000007645,1
actual,40,290,binomial,1,0,32,2,0.000149594,0.000004675,0.000001322,0.000008416,1
actual,41,291,binomial,1,0,32,2,0.000149571,0.000004674,0.000001533,0.000008446,1
actual,42,292,binomial,1,0,32,2,0.000148130,0.000004629,0.000001383,0.000008426,1
actual,43,293,binomial,1,0,32,2,0.000148255,0.000004633,0.000001282,0.000008396,1
actual,44,294,binomial,1,0,32,2,0.000147405,0.000004606,0.000001483,0.000008425,1
actual,45,295,binomial,1,0,32,2,0.000148654,0.000004645,0.000001343,0.000008366,1
actual,46,296,binomial,1,0,32,2,0.000147278,0.000004602,0.000001302,0.000008416,1
actual,47,297,binomial,1,0,32,2,0.000150830,0.000004713,0.000001372,0.000008446,1
actual,48,298,binomial,1,0,32,2,0.000148486,0.000004640,0.000001342,0.000008426,1
actual,49,299,binomial,1,0,32,2,0.000152150,0.000004755,0.000001653,0.000008416,1
actual,50,300,binomial,1,0,32,2,0.000148310,0.000004635,0.000001403,0.000008466,1
actual,51,301,binomial,1,0,32,2,0.000149156,0.000004661,0.000001312,0.000008496,1
